set auto mode enabled;false
set values;;highpower A1;;highpower A2;;highpower A3;;highpower A4;;highpower A5;;highpower A6;;highpower B1;;highpower B2;;highpower B3;;highpower B4;;highpower B5;;highpower B6;;highpower C1;;highpower C2;;highpower C3;;highpower C4;;highpower C5;;highpower C6;;highpower D1;;highpower D2;;highpower D3;;highpower D4;;highpower D5;;highpower D6;;humidity clean air;;humidity reactor;mf A1;mf A2;mf A3;mf A4;mf A5;mf A6;mf B1;mf B2;mf B3;mf B4;mf B5;mf B6;mf C1;mf C2;mf C3;mf C4;mf C5;mf C6;mf D1;mf D2;mf D3;mf D4;mf D5;mf D6;mf clean air;mf reactor;total mf amount;;;;temp cabinet;;;;temp reactor;;
;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;85.0;;85.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;1000.0;650.0;1030.0;;;;37.0;;;;38.0;;
Id;sDateTime;highpower A1 [VOLTAGE_V];highpower enabled A1;highpower A2 [VOLTAGE_V];highpower enabled A2;highpower A3 [VOLTAGE_V];highpower enabled A3;highpower A4 [VOLTAGE_V];highpower enabled A4;highpower A5 [VOLTAGE_V];highpower enabled A5;highpower A6 [VOLTAGE_V];highpower enabled A6;highpower B1 [VOLTAGE_V];highpower enabled B1;highpower B2 [VOLTAGE_V];highpower enabled B2;highpower B3 [VOLTAGE_V];highpower enabled B3;highpower B4 [VOLTAGE_V];highpower enabled B4;highpower B5 [VOLTAGE_V];highpower enabled B5;highpower B6;highpower enabled B6;highpower C1 [VOLTAGE_V];highpower enabled C1;highpower C2 [VOLTAGE_V];highpower enabled C2;highpower C3 [VOLTAGE_V];highpower enabled C3;highpower C4 [VOLTAGE_V];highpower enabled C4;highpower C5 [VOLTAGE_V];highpower enabled C5;highpower C6 [VOLTAGE_V];highpower enabled C6;highpower D1 [VOLTAGE_V];highpower enabled D1;highpower D2 [VOLTAGE_V];highpower enabled D2;highpower D3 [VOLTAGE_V];highpower enabled D3;highpower D4 [VOLTAGE_V];highpower enabled D4;highpower D5 [VOLTAGE_V];highpower enabled D5;highpower D6 [VOLTAGE_V];highpower enabled D6;humidity clean air [PERCENTRF];humidity inlet [PERCENTRF];humidity reactor [PERCENTRF];massflow A1 [MASSFLOW_ml/min];massflow A2 [MASSFLOW_ml/min];massflow A3 [MASSFLOW_ml/min];massflow A4 [MASSFLOW_ml/min];massflow A5 [MASSFLOW_ml/min];massflow A6 [MASSFLOW_ml/min];massflow B1 [MASSFLOW_ml/min];massflow B2 [MASSFLOW_ml/min];massflow B3 [MASSFLOW_ml/min];massflow B4 [MASSFLOW_ml/min];massflow B5 [MASSFLOW_ml/min];massflow B6 [MASSFLOW_ml/min];massflow C1 [MASSFLOW_ml/min];massflow C2 [MASSFLOW_ml/min];massflow C3 [MASSFLOW_ml/min];massflow C4 [MASSFLOW_ml/min];massflow C5 [MASSFLOW_ml/min];massflow C6 [MASSFLOW_ml/min];massflow D1 [MASSFLOW_ml/min];massflow D2 [MASSFLOW_ml/min];massflow D3 [MASSFLOW_ml/min];massflow D4 [MASSFLOW_ml/min];massflow D5 [MASSFLOW_ml/min];massflow D6 [MASSFLOW_ml/min];massflow clean air [MASSFLOW_ml/min];massflow reactor [MASSFLOW_ml/min];total mass flow [MASSFLOW_l/h];differential pressure inlet [PRESSURE_MBAR];differential pressure reactor [PRESSURE_MBAR];differential pressure prefill [PRESSURE_MBAR];temperature A1 [°C];temperature A2 [°C];temperature B1 [°C];temperature B2 [°C];temperature C1 [°C];temperature C2 [°C];temperature cabinet [°C];temperature inlet [°C];temperature reactor [°C];temperature tube [°C];active error;active warning;
Tue Sep 29 12:33:39 CEST 2015;29/09/2015 12:33:38;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.7924;true;1000.01245;true;0.0;false;0.0;false;0.0;false;0.0;false;999.93286;true;999.9147;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.725334;38.75139;86.368164;100.3662;101.054085;101.258865;0.0;606.1814;702.9269;100.01862;99.860535;99.965515;100.13274;0.0;645.8568;100.03661;100.22462;100.20629;100.02533;0.0;341.98148;835.94653;949.88776;949.9357;0.0;0.0;0.0;1010.90283;653.2822;1030.5734;49.998474;1.5076144;1.8982513;36.7;36.4;35.5;35.2;34.4;34.3;37.6;26.5;36.6;37.8;false;false;
Tue Sep 29 12:33:49 CEST 2015;29/09/2015 12:33:48;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.87195;true;999.9757;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0609;true;999.93915;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.654144;38.70188;85.066826;99.42258;99.527275;100.97352;0.0;568.2113;626.9393;99.94842;99.92461;99.98138;100.05921;0.0;797.85913;99.85048;99.71313;99.91606;99.98293;0.0;360.97382;835.9442;949.88513;949.9318;0.0;0.0;37.999847;1021.06555;653.62866;1029.8043;49.998474;1.5564439;1.904355;36.7;36.4;35.5;35.2;34.4;34.3;37.6;26.5;36.6;37.8;false;false;
Tue Sep 29 12:33:59 CEST 2015;29/09/2015 12:33:58;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.8903;true;999.9634;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.05505;true;999.9389;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.19127;38.7143;83.23739;99.55413;99.02739;99.56145;0.0;701.1994;702.9377;99.6869;99.76319;99.48575;99.85321;0.0;854.85455;99.84834;99.72474;99.6686;99.94598;0.0;398.96634;740.9496;949.889;949.92737;0.0;0.0;18.999924;1005.5392;650.37537;1029.0975;49.998474;1.4679403;1.8707846;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.6;37.8;false;false;
Tue Sep 29 12:34:09 CEST 2015;29/09/2015 12:34:08;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.06726;true;999.90845;true;0.0;false;0.0;false;0.0;false;0.0;false;999.97577;true;1000.0428;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.84624;38.69461;85.25003;99.16472;100.10405;100.405876;0.0;682.22156;683.9597;99.9112;99.62953;99.73602;99.71069;0.0;892.8579;99.690575;99.585266;99.78578;99.9179;0.0;265.9916;930.93774;949.87225;949.9372;0.0;0.0;37.999847;1000.5877;648.4985;1030.0552;49.998474;1.5533922;1.986755;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.6;37.8;false;false;
Tue Sep 29 12:34:19 CEST 2015;29/09/2015 12:34:18;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.238;true;999.9574;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9023;true;999.97577;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.10367;38.75213;86.09553;99.184845;100.40681;99.42412;0.0;644.2023;683.94104;99.973145;100.05126;99.91426;100.07631;0.0;759.8568;99.8645;99.848015;100.00613;99.66825;0.0;360.9729;835.9434;930.8895;949.93054;18.998398;0.0;18.999924;1009.972;649.974;1030.7546;49.998474;1.4923551;1.9135106;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.6;37.8;false;false;
Tue Sep 29 12:34:29 CEST 2015;29/09/2015 12:34:28;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.96344;true;999.81085;true;0.0;false;0.0;false;0.0;false;0.0;false;999.933;true;999.8901;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.13513;38.70901;84.14997;99.132965;100.44403;99.71495;0.0;758.2035;607.94385;99.90539;99.79004;99.92614;100.048225;0.0;873.8745;99.86572;99.80227;99.88679;100.00091;0.0;417.97995;873.9407;949.8791;949.92834;0.0;0.0;18.999924;1012.39825;652.03094;1029.1798;49.998474;1.4496292;1.9318217;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.6;37.8;false;false;
Tue Sep 29 12:34:39 CEST 2015;29/09/2015 12:34:38;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.8169;true;999.8415;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.01843;true;1000.01843;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.11634;38.658386;84.17661;100.365616;101.43284;99.9054;0.0;682.20905;626.9429;99.615486;99.85902;99.87365;99.71618;0.0;892.8552;99.94844;99.635;99.89043;99.779655;0.0;379.97125;797.94904;949.8752;949.93054;0.0;0.0;37.999847;1010.00256;652.29504;1029.3923;49.998474;1.4893032;1.9196142;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.6;37.8;false;false;
Tue Sep 29 12:34:49 CEST 2015;29/09/2015 12:34:48;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.2258;true;1000.0489;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9941;true;1000.0245;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.28209;38.653503;86.49281;99.58497;100.5258;99.77662;0.0;606.218;588.9504;100.017395;99.832146;100.07782;100.1236;0.0;854.8741;99.96979;100.073845;100.02899;100.1355;0.0;322.9761;835.9431;949.89185;949.943;0.0;0.0;37.999847;1010.10925;651.97296;1029.5773;49.998474;1.5137181;1.803644;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.6;37.8;false;false;
Tue Sep 29 12:34:59 CEST 2015;29/09/2015 12:34:58;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.9878;true;1000.08575;true;0.0;false;0.0;false;0.0;false;0.0;false;999.95123;true;1000.22595;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.46358;38.647633;86.03558;99.10948;100.014656;99.384766;0.0;606.20575;588.93726;100.0055;99.830635;99.9527;99.89625;0.0;740.86096;99.78912;99.9707;100.14222;100.05189;0.0;341.98703;911.9381;949.88367;930.9359;0.0;0.0;0.0;1010.39923;650.0213;1031.0073;49.998474;1.474044;1.9318217;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.6;37.8;false;false;
Tue Sep 29 12:35:09 CEST 2015;29/09/2015 12:35:08;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.78046;true;999.8536;true;0.0;false;0.0;false;0.0;false;0.0;false;999.97565;true;1000.09174;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.96674;38.614914;83.23453;100.866104;100.11534;99.33776;0.0;777.1819;626.9365;99.89838;99.788536;100.23957;100.05799;0.0;911.85187;99.671036;100.23864;100.09826;100.34608;0.0;474.97028;816.9478;949.87775;949.93787;0.0;0.0;0.0;1008.7664;648.6221;1030.685;49.998474;1.495407;1.8738365;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.6;37.8;false;false;
Tue Sep 29 12:35:19 CEST 2015;29/09/2015 12:35:18;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.3479;true;1000.2136;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.25037;true;999.93304;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.93415;38.590996;83.8407;100.32838;100.070175;100.469376;0.0;663.2128;607.93286;99.75861;99.81078;99.879776;99.6274;0.0;892.8514;100.28351;99.878845;99.91884;99.93286;0.0;341.98;892.9425;949.8867;949.9358;0.0;0.0;0.0;1014.85486;651.58234;1030.1412;49.998474;1.4038514;1.9287698;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.6;37.8;false;false;
Tue Sep 29 12:35:29 CEST 2015;29/09/2015 12:35:28;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.0488;true;999.9328;true;0.0;false;0.0;false;0.0;false;0.0;false;999.88403;true;999.8719;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.818565;38.56411;85.43321;99.40523;98.66789;98.81162;0.0;739.17993;607.93286;99.79858;100.0354;99.84376;99.937454;0.0;797.8441;99.642334;99.65059;99.62981;99.83064;0.0;341.9635;816.9465;949.88416;949.9302;0.0;0.0;18.999924;1013.9471;653.92773;1030.5367;49.998474;1.4862514;1.9226661;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.6;37.8;false;false;
Tue Sep 29 12:35:39 CEST 2015;29/09/2015 12:35:38;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.1953;true;1000.3297;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.2075;true;1000.0854;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.702934;38.590252;86.12693;99.99389;99.38933;98.24306;0.0;701.1834;607.9344;99.97894;100.22554;100.38117;100.26553;0.0;892.84796;100.29785;100.03784;100.13184;100.02287;0.0;398.96484;759.95264;949.88794;949.9295;0.0;0.0;0.0;1005.9131;652.1713;1031.6354;49.998474;1.5198218;1.8799402;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.6;37.8;false;false;
Tue Sep 29 12:35:49 CEST 2015;29/09/2015 12:35:48;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.1708;true;999.9818;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9696;true;999.9208;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.77768;38.60042;84.484;101.28419;99.91362;100.43763;0.0;549.21606;569.9553;99.97925;99.90417;99.88281;99.93744;0.0;854.8601;99.81539;100.18861;99.91364;100.16787;0.0;265.97632;816.9496;949.87555;949.9372;0.0;0.0;0.0;1004.8371;649.3026;1033.6459;49.998474;1.5320292;1.9135106;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.6;37.8;false;false;
Tue Sep 29 12:35:59 CEST 2015;29/09/2015 12:35:58;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.0184;true;999.9085;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9939;true;1000.049;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.54249;38.512924;83.754105;99.60542;101.53384;99.88739;0.0;720.1942;721.9205;99.98413;100.00519;99.90905;100.16998;0.0;854.841;100.2234;100.09247;100.181885;100.39797;0.0;512.96014;740.94666;949.8767;949.9304;0.0;0.0;18.999924;1009.7126;647.99493;1032.2231;49.998474;1.495407;1.9165624;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.6;37.8;false;false;
Tue Sep 29 12:36:09 CEST 2015;29/09/2015 12:36:08;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.11;true;999.92065;true;0.0;false;0.0;false;0.0;false;0.0;false;999.93304;true;1000.14044;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.54296;38.551743;85.72055;99.811104;100.44647;101.306465;0.0;625.2057;664.93604;99.980446;99.97223;100.00639;99.91853;0.0;797.8564;99.864815;100.07937;99.86664;100.09826;0.0;360.9665;778.9534;949.88196;949.93604;0.0;0.0;18.999924;1018.0441;651.5228;1031.4358;49.998474;1.5442365;1.8738365;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.7;37.8;false;false;
Tue Sep 29 12:36:19 CEST 2015;29/09/2015 12:36:18;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.9084;true;1000.04266;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.03687;true;999.8656;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.983864;38.492138;86.38729;99.878845;98.90621;99.582825;0.0;682.20087;645.9358;100.0186;99.65546;100.02563;99.795204;0.0;702.8469;99.96338;99.930115;99.85352;100.08454;0.0;398.97095;854.9419;949.87427;949.93616;0.0;0.0;0.0;1008.46124;654.094;1031.8606;49.998474;1.6083255;1.8677328;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.7;37.8;false;false;
Tue Sep 29 12:36:29 CEST 2015;29/09/2015 12:36:28;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.06116;true;999.90845;true;0.0;false;0.0;false;0.0;false;0.0;false;999.8596;true;999.87195;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.92778;38.465435;84.18566;100.651855;100.20536;100.29572;0.0;606.2248;531.9494;99.92065;99.88769;100.328674;100.1709;0.0;873.84216;100.09643;100.300606;99.971016;99.76746;0.0;284.97992;911.94147;949.8826;949.9353;0.0;0.0;0.0;1003.876;651.8295;1032.1115;49.998474;1.5442365;1.9165624;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.6;37.8;false;false;
Tue Sep 29 12:36:39 CEST 2015;29/09/2015 12:36:38;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.1038;true;1000.0002;true;0.0;false;0.0;false;0.0;false;0.0;false;999.8658;true;999.9574;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.95243;38.51121;83.98058;98.74267;99.078964;100.802025;0.0;663.2018;607.94806;100.31738;100.17638;100.20599;99.89044;0.0;873.8753;99.92891;100.03631;100.14923;99.80528;0.0;341.97906;835.94476;949.8931;949.93225;18.999008;0.0;18.999924;1005.9587;648.85706;1030.3317;49.998474;1.5442365;1.8890958;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.6;37.8;false;false;
Tue Sep 29 12:36:49 CEST 2015;29/09/2015 12:36:48;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.0;true;1000.122;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0426;true;1000.0916;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.688156;38.481606;85.84713;99.94354;99.59166;100.64606;0.0;606.2229;569.9465;100.058;100.20357;99.8926;100.1236;0.0;854.8407;100.046394;100.29845;100.292366;99.7235;0.0;322.97977;835.94696;949.88025;949.9361;0.0;0.0;0.0;1018.723;649.179;1030.8297;49.998474;1.577807;1.9135106;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.7;37.9;false;false;
Tue Sep 29 12:36:59 CEST 2015;29/09/2015 12:36:58;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.7009;true;999.78033;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9025;true;1000.01843;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.26754;38.450382;86.28212;101.36904;99.52637;101.54269;0.0;739.1961;645.9397;99.99879;100.110176;100.11934;99.86573;0.0;911.8602;99.92461;99.79402;100.04943;100.17274;0.0;379.96918;778.9453;949.88245;949.9309;18.998703;0.0;0.0;1011.2308;652.5682;1030.4324;49.998474;1.5228736;1.904355;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.7;37.8;false;false;
Tue Sep 29 12:37:09 CEST 2015;29/09/2015 12:37:08;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.09796;true;999.82306;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9754;true;999.9391;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.95443;38.454216;84.190414;100.96347;99.85505;99.72931;0.0;568.2263;683.94745;99.91578;100.15474;99.99299;100.22341;0.0;873.8886;100.167244;99.87154;100.2002;100.06104;0.0;341.9812;854.9461;949.87665;949.9339;0.0;0.0;18.999924;1001.61755;651.6998;1029.9325;49.998474;1.5289773;1.8951994;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.6;37.8;false;false;
Tue Sep 29 12:37:19 CEST 2015;29/09/2015 12:37:18;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.0368;true;1000.05505;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9636;true;999.90234;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.18989;38.386772;83.7403;99.42411;101.441055;99.10215;0.0;606.2258;645.95624;99.75586;100.16754;99.80958;99.9817;0.0;873.85706;99.844666;99.843124;99.86635;99.95819;0.0;246.98373;854.944;949.8855;949.93866;0.0;0.0;0.0;1004.6693;651.6877;1029.5333;49.998474;1.4831996;1.8890958;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.6;37.8;false;false;
Tue Sep 29 12:37:29 CEST 2015;29/09/2015 12:37:28;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.82916;true;1000.12836;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9939;true;999.57904;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.54398;38.325523;85.434044;99.87947;99.84618;100.54352;0.0;663.2235;588.94763;100.17365;99.935905;99.85321;100.1425;0.0;835.8465;100.055534;100.025314;100.1468;100.131836;0.0;303.978;835.94525;949.88165;949.9381;0.0;0.0;18.999924;1016.129;651.1123;1030.4543;49.998474;1.4526811;1.8921475;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.7;37.8;false;false;
Tue Sep 29 12:37:39 CEST 2015;29/09/2015 12:37:38;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.96344;true;1000.0305;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9634;true;999.8719;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.3234;38.293266;86.35825;100.76354;100.821846;99.2929;0.0;568.23413;531.9607;100.043945;100.1181;100.12971;100.03204;0.0;740.8817;100.07571;99.92279;100.0827;100.091545;0.0;284.98203;873.94104;949.87695;949.93964;0.0;0.0;0.0;1015.389;649.7055;1031.6665;49.998474;1.5747551;1.9165624;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.7;37.8;false;false;
Tue Sep 29 12:37:49 CEST 2015;29/09/2015 12:37:48;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.88416;true;1000.2562;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.04266;true;1000.0795;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.29406;38.282963;84.116684;99.607216;100.21822;100.050354;0.0;701.2023;588.9473;100.04456;100.300934;99.96459;99.63165;0.0;797.84875;99.95608;99.958206;100.02536;100.02839;0.0;398.97095;816.9468;949.885;949.938;0.0;0.0;0.0;999.97723;649.6476;1030.1431;49.998474;1.3794366;1.9226661;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.6;37.9;false;false;
Tue Sep 29 12:37:59 CEST 2015;29/09/2015 12:37:58;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.99384;true;999.96954;true;0.0;false;0.0;false;0.0;false;0.0;false;999.92053;true;1000.01227;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.85883;38.285988;83.41344;99.92465;99.09849;100.746765;0.0;644.2198;702.9343;100.333565;100.01495;100.08516;100.386375;0.0;816.86084;99.97985;100.63538;99.874886;99.56328;0.0;379.9759;835.9473;949.8812;949.93304;0.0;0.0;0.0;1004.8755;651.60065;1029.1708;49.998474;1.5076144;1.9318217;36.7;36.4;35.5;35.2;34.5;34.3;37.7;26.5;36.6;37.8;false;false;
Tue Sep 29 12:38:09 CEST 2015;29/09/2015 12:38:08;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.1343;true;999.85345;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9879;true;1000.0183;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.27191;38.237377;85.5435;100.792274;100.82248;100.70619;0.0;587.22327;550.9618;99.69514;99.64538;99.887985;99.50102;0.0;930.86664;99.72992;99.52514;99.551994;99.73846;0.0;303.98563;911.944;949.8817;949.93854;0.0;0.0;0.0;1002.38806;651.32605;1029.1927;49.998474;1.474044;1.9074068;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.7;37.8;false;false;
Tue Sep 29 12:38:19 CEST 2015;29/09/2015 12:38:18;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.8658;true;1000.1832;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9634;true;1000.0122;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.678314;38.18616;86.53243;99.425644;101.352234;101.49631;0.0;758.2022;607.9457;99.8404;99.9704;99.87152;100.313126;0.0;835.8739;100.01525;99.99057;99.9759;100.084236;0.0;417.97418;797.94946;949.8861;949.9348;0.0;0.0;0.0;1018.723;651.4191;1030.4086;49.998474;1.4404737;1.8951994;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.7;37.8;false;false;
Tue Sep 29 12:38:29 CEST 2015;29/09/2015 12:38:28;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.9636;true;1000.0976;true;0.0;false;0.0;false;0.0;false;0.0;false;999.8782;true;1000.04297;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.87444;38.18212;84.77968;100.34361;99.689316;99.366745;0.0;739.212;645.94257;100.03418;99.79216;99.85902;99.9411;0.0;816.8591;99.66553;99.85047;100.10742;99.98932;0.0;436.9826;911.944;949.8843;949.93524;0.0;0.0;0.0;1007.34735;648.2804;1028.9492;49.998474;1.6113772;1.8738365;36.7;36.4;35.5;35.2;34.4;34.3;37.7;26.5;36.7;37.9;false;false;
